date,10_percentile_5p_y,90_percentile_5p_y,mediana_5p_y,media
07.01.2020 00:00:00,14695.0,14714.0,14705.0,13020.0
14.01.2020 00:00:00,19114.0,19894.0,19504.0,19379.0
21.01.2020 00:00:00,19668.0,20210.0,19939.0,19684.0
28.01.2020 00:00:00,19649.0,20021.0,19835.0,19781.0
04.02.2020 00:00:00,18650.0,19566.0,19108.0,19597.0
11.02.2020 00:00:00,19510.0,19927.0,19719.0,19199.0
18.02.2020 00:00:00,18875.0,20062.0,19469.0,19570.0
25.02.2020 00:00:00,19657.0,20189.0,19923.0,18950.0
03.03.2020 00:00:00,19004.0,20334.0,19669.0,17372.0
10.03.2020 00:00:00,19738.0,19954.0,19846.0,17169.0
17.03.2020 00:00:00,19851.0,20518.0,20185.0,10592.0
24.03.2020 00:00:00,19334.0,19697.0,19516.0,5653.0
31.03.2020 00:00:00,19976.0,20867.0,20422.0,6250.0
07.04.2020 00:00:00,18002.0,20564.0,19283.0,6800.0
14.04.2020 00:00:00,20198.0,21136.0,20667.0,6262.0
21.04.2020 00:00:00,20149.0,20226.0,20188.0,8460.0
28.04.2020 00:00:00,18664.0,20316.0,19490.0,10303.0
05.05.2020 00:00:00,18809.0,19581.0,19195.0,9672.0
12.05.2020 00:00:00,19043.0,20731.0,19887.0,12629.0
19.05.2020 00:00:00,20320.0,20767.0,20544.0,13512.0
26.05.2020 00:00:00,19407.0,21008.0,20208.0,12433.0
02.06.2020 00:00:00,18866.0,19377.0,19122.0,13656.0
09.06.2020 00:00:00,20480.0,21086.0,20783.0,16387.0
16.06.2020 00:00:00,19810.0,20214.0,20012.0,16327.0
23.06.2020 00:00:00,19224.0,19544.0,19384.0,18362.0
30.06.2020 00:00:00,18540.0,19803.0,19172.0,16749.0
07.07.2020 00:00:00,19702.0,20009.0,19856.0,17989.0
14.07.2020 00:00:00,20157.0,20345.0,20251.0,17946.0
21.07.2020 00:00:00,20311.0,20536.0,20424.0,18130.0
28.07.2020 00:00:00,20269.0,20609.0,20439.0,18204.0
04.08.2020 00:00:00,16963.0,17175.0,17069.0,17315.0
11.08.2020 00:00:00,16629.0,16904.0,16767.0,15517.0
18.08.2020 00:00:00,14351.0,14424.0,14388.0,14172.0
25.08.2020 00:00:00,18677.0,18752.0,18715.0,16445.0
01.09.2020 00:00:00,20257.0,21768.0,20266.0,18126.0
08.09.2020 00:00:00,20253.0,20742.0,20732.0,19104.0
15.09.2020 00:00:00,20464.0,20878.0,20772.0,19224.0
22.09.2020 00:00:00,17946.0,20889.0,20571.0,19454.0
29.09.2020 00:00:00,20651.0,21081.0,20866.0,19619.0
06.10.2020 00:00:00,21006.0,21410.0,21208.0,19595.0
13.10.2020 00:00:00,21060.0,21273.0,21167.0,20196.0
20.10.2020 00:00:00,20662.0,21149.0,20906.0,19229.0
27.10.2020 00:00:00,19809.0,20637.0,20223.0,17936.0
03.11.2020 00:00:00,17893.0,17918.0,17906.0,17481.0
10.11.2020 00:00:00,19190.0,20458.0,19824.0,15268.0
17.11.2020 00:00:00,19816.0,20197.0,20007.0,14408.0
24.11.2020 00:00:00,20044.0,20556.0,20338.0,14787.0
01.12.2020 00:00:00,20439.0,21176.0,20811.0,15308.0
08.12.2020 00:00:00,19665.0,20796.0,20728.0,13857.0
15.12.2020 00:00:00,19739.0,21439.0,20853.0,14283.0
22.12.2020 00:00:00,21200.0,21694.0,21509.0,16165.0
29.12.2020 00:00:00,13269.0,13688.0,13526.0,9134.0
07.01.2021 00:00:00,13355.0,14711.0,14693.0,6786.0
14.01.2021 00:00:00,19089.0,19869.0,19379.0,13960.0
21.01.2021 00:00:00,19617.0,20159.0,19684.0,14283.0
28.01.2021 00:00:00,19638.0,20010.0,19781.0,13841.0
04.02.2021 00:00:00,18747.0,19663.0,19597.0,14239.0
11.02.2021 00:00:00,19251.0,19875.0,19458.0,14210.0
18.02.2021 00:00:00,18896.0,20082.0,19570.0,14264.0
25.02.2021 00:00:00,19078.0,20123.0,19590.0,14408.0
04.03.2021 00:00:00,17665.0,20168.0,18838.0,15169.0
11.03.2021 00:00:00,17677.0,19927.0,19711.0,15091.0
18.03.2021 00:00:00,12427.0,20434.0,19768.0,15250.0
25.03.2021 00:00:00,8380.0,19651.0,19289.0,13901.0
01.04.2021 00:00:00,8973.0,20755.0,19865.0,15499.0
08.04.2021 00:00:00,8976.0,20244.0,17682.0,12996.0
15.04.2021 00:00:00,9026.0,21019.0,20081.0,15636.0
22.04.2021 00:00:00,10796.0,20217.0,20139.0,16095.0
29.04.2021 00:00:00,11934.0,20109.0,18458.0,16568.0
06.05.2021 00:00:00,11480.0,19484.0,18713.0,16145.0
13.05.2021 00:00:00,13870.0,20520.0,18832.0,16899.0
20.05.2021 00:00:00,14862.0,20711.0,20264.0,14842.0
27.05.2021 00:00:00,13788.0,20808.0,19207.0,15841.0
03.06.2021 00:00:00,14685.0,19313.0,18802.0,17605.0
10.06.2021 00:00:00,17190.0,21010.0,20404.0,16826.0
17.06.2021 00:00:00,17014.0,20163.0,19760.0,18869.0
24.06.2021 00:00:00,18526.0,19504.0,19184.0,21368.0
01.07.2021 00:00:00,17076.0,19645.0,18382.0,25295.0
08.07.2021 00:00:00,18324.0,19970.0,19664.0,28531.0
15.07.2021 00:00:00,18383.0,20321.0,20133.0,26759.0
22.07.2021 00:00:00,18561.0,20508.0,20283.0,32165.0
29.07.2021 00:00:00,18608.0,20567.0,20226.0,32615.0
05.08.2021 00:00:00,16989.0,17292.0,17201.0,29258.0
12.08.2021 00:00:00,15733.0,16869.0,16595.0,32084.0
19.08.2021 00:00:00,14206.0,14415.0,14342.0,31619.0
26.08.2021 00:00:00,16890.0,18742.0,18668.0,31800.0
02.09.2021 00:00:00,18765.0,21580.0,20261.0,32180.0
09.09.2021 00:00:00,19413.0,20741.0,20433.0,30290.0
16.09.2021 00:00:00,19573.0,20864.0,20580.0,28123.0
23.09.2021 00:00:00,17939.0,20849.0,20013.0,28586.0
30.09.2021 00:00:00,19815.0,21027.0,20597.0,27564.0
07.10.2021 00:00:00,19867.0,21359.0,20956.0,24877.0
14.10.2021 00:00:00,20363.0,21247.0,21033.0,29202.0
21.10.2021 00:00:00,19503.0,21088.0,20601.0,28674.0
28.10.2021 00:00:00,18290.0,20533.0,19706.0,26578.0
04.11.2021 00:00:00,17563.0,17915.0,17890.0,23554.0
11.11.2021 00:00:00,16021.0,20299.0,19032.0,23411.0
18.11.2021 00:00:00,15480.0,20150.0,19768.0,19313.0
25.11.2021 00:00:00,16342.0,20528.0,20154.0,19331.0
02.12.2021 00:00:00,16819.0,21130.0,20579.0,19469.0
09.12.2021 00:00:00,15520.0,20788.0,20064.0,17555.0
16.12.2021 00:00:00,15836.0,21365.0,20157.0,19203.0
23.12.2021 00:00:00,17652.0,21671.0,21316.0,19635.0
30.12.2021 00:00:00,10355.0,13667.0,13366.0,13488.0
07.01.2022 00:00:00,8656.0,14709.0,13857.0,10993.0
14.01.2022 00:00:00,15477.0,19807.0,19198.0,15576.0
21.01.2022 00:00:00,15878.0,20100.0,19642.0,17322.0
28.01.2022 00:00:00,15569.0,19981.0,19692.0,15264.0
04.02.2022 00:00:00,15528.0,19655.0,19066.0,14383.0
11.02.2022 00:00:00,15707.0,19823.0,19329.0,14797.0
18.02.2022 00:00:00,15603.0,20018.0,19149.0,11897.0
25.02.2022 00:00:00,15771.0,20056.0,19270.0,16094.0
04.03.2022 00:00:00,15830.0,20001.0,18105.0,16991.0
11.03.2022 00:00:00,15714.0,19900.0,18440.0,16610.0
18.03.2022 00:00:00,11989.0,20351.0,17509.0,18579.0
25.03.2022 00:00:00,8127.0,19606.0,16595.0,17432.0
01.04.2022 00:00:00,9025.0,20644.0,17682.0,17257.0
08.04.2022 00:00:00,8659.0,19923.0,15339.0,16430.0
15.04.2022 00:00:00,9074.0,20901.0,17859.0,21117.0
22.04.2022 00:00:00,10751.0,20207.0,18117.0,22734.0
29.04.2022 00:00:00,12183.0,19903.0,17513.0,19353.0
06.05.2022 00:00:00,11614.0,19388.0,17429.0,17579.0
13.05.2022 00:00:00,13910.0,20309.0,17866.0,18256.0
20.05.2022 00:00:00,13911.0,20655.0,17553.0,19127.0
27.05.2022 00:00:00,13455.0,20608.0,17524.0,21463.0
03.06.2022 00:00:00,14841.0,19249.0,18204.0,21050.0
10.06.2022 00:00:00,16519.0,20935.0,18615.0,22940.0
17.06.2022 00:00:00,17090.0,20113.0,19315.0,23091.0
24.06.2022 00:00:00,18609.0,20833.0,19384.0,22397.0
01.07.2022 00:00:00,17239.0,23695.0,19172.0,21013.0
08.07.2022 00:00:00,18492.0,25986.0,19856.0,21902.0
15.07.2022 00:00:00,18602.0,24842.0,20251.0,23990.0
22.07.2022 00:00:00,18776.0,28685.0,20424.0,26667.0
29.07.2022 00:00:00,18811.0,29026.0,20439.0,27362.0
05.08.2022 00:00:00,17016.0,25675.0,17258.0,27900.0
12.08.2022 00:00:00,15840.0,27540.0,16767.0,25969.0
19.08.2022 00:00:00,14223.0,26463.0,14388.0,25518.0
26.08.2022 00:00:00,17112.0,27888.0,18715.0,25034.0
02.09.2022 00:00:00,18978.0,28165.0,20266.0,24116.0
09.09.2022 00:00:00,19516.0,26472.0,20732.0,23565.0
16.09.2022 00:00:00,19689.0,25235.0,20772.0,23452.0
23.09.2022 00:00:00,18156.0,25539.0,20571.0,21053.0
30.09.2022 00:00:00,19912.0,25635.0,20866.0,20625.0
07.10.2022 00:00:00,20003.0,23852.0,21208.0,21985.0
14.10.2022 00:00:00,20447.0,26831.0,21167.0,21249.0
21.10.2022 00:00:00,19641.0,26435.0,20906.0,20401.0
28.10.2022 00:00:00,18467.0,24827.0,20223.0,18649.0
04.11.2022 00:00:00,17604.0,21864.0,17906.0,18871.0
11.11.2022 00:00:00,16397.0,22573.0,19824.0,15745.0
18.11.2022 00:00:00,15880.0,20102.0,19541.0,15501.0
25.11.2022 00:00:00,16605.0,20501.0,19970.0,15329.0
02.12.2022 00:00:00,16972.0,21085.0,20346.0,15324.0
09.12.2022 00:00:00,15336.0,20779.0,19399.0,14704.0
16.12.2022 00:00:00,16251.0,21292.0,19461.0,14883.0
23.12.2022 00:00:00,17553.0,21648.0,21123.0,15977.0
30.12.2022 00:00:00,10762.0,13647.0,13488.0,15352.0
07.01.2023 00:00:00,8469.0,14707.0,13020.0,15527.0
14.01.2023 00:00:00,14606.0,19746.0,19017.0,14827.0
21.01.2023 00:00:00,15499.0,20040.0,19600.0,13954.0
28.01.2023 00:00:00,14410.0,19953.0,19602.0,14140.0
04.02.2023 00:00:00,14297.0,19647.0,18535.0,15098.0
11.02.2023 00:00:00,14445.0,19771.0,19199.0,14988.0
18.02.2023 00:00:00,12844.0,19954.0,18727.0,15797.0
25.02.2023 00:00:00,15082.0,19990.0,18950.0,16091.0
04.03.2023 00:00:00,15898.0,19835.0,17372.0,15922.0
11.03.2023 00:00:00,15699.0,19873.0,17169.0,15486.0
18.03.2023 00:00:00,12455.0,20268.0,18579.0,14790.0
25.03.2023 00:00:00,8952.0,19561.0,17432.0,14180.0
01.04.2023 00:00:00,9950.0,20533.0,17257.0,15154.0
08.04.2023 00:00:00,9278.0,19603.0,16430.0,21971.0
15.04.2023 00:00:00,10012.0,21199.0,20081.0,21678.0
22.04.2023 00:00:00,11514.0,21735.0,20139.0,19981.0
29.04.2023 00:00:00,12809.0,20054.0,18458.0,20547.0
06.05.2023 00:00:00,12261.0,19291.0,17579.0,19586.0
13.05.2023 00:00:00,14337.0,20098.0,18256.0,18330.0
20.05.2023 00:00:00,14044.0,20599.0,19127.0,20239.0
27.05.2023 00:00:00,13796.0,21361.0,19207.0,20620.0
03.06.2023 00:00:00,15236.0,20406.0,18802.0,22352.0
10.06.2023 00:00:00,16563.0,22229.0,20404.0,21946.0
17.06.2023 00:00:00,17344.0,21960.0,19760.0,21701.0
24.06.2023 00:00:00,18691.0,21985.0,19584.0,20916.0
01.07.2023 00:00:00,17402.0,23582.0,19961.0,20675.0
08.07.2023 00:00:00,18659.0,25879.0,20047.0,21351.0
15.07.2023 00:00:00,18821.0,25651.0,20368.0,24362.0
22.07.2023 00:00:00,18991.0,29966.0,20564.0,25635.0
29.07.2023 00:00:00,19013.0,30514.0,20652.0,28106.0
05.08.2023 00:00:00,17042.0,28715.0,17315.0,28100.0
12.08.2023 00:00:00,15948.0,29638.0,16938.0,27416.0
19.08.2023 00:00:00,14240.0,29179.0,14433.0,25992.0
26.08.2023 00:00:00,17334.0,29094.0,18761.0,25643.0
02.09.2023 00:00:00,18978.0,28954.0,20266.0,24542.0
09.09.2023 00:00:00,19755.0,27600.0,20745.0,25556.0
16.09.2023 00:00:00,19843.0,26255.0,20904.0,19123.0
23.09.2023 00:00:00,18156.0,25573.0,20968.0,20935.0
30.09.2023 00:00:00,19921.0,25635.0,20880.0,21028.0
07.10.2023 00:00:00,20155.0,24009.0,21723.0,23054.0
14.10.2023 00:00:00,20512.0,26831.0,21275.0,22015.0
21.10.2023 00:00:00,19581.0,26252.0,20501.0,20104.0
28.10.2023 00:00:00,18150.0,24827.0,19695.0,18184.0
04.11.2023 00:00:00,17604.0,22149.0,18381.0,17508.0
11.11.2023 00:00:00,15411.0,22573.0,18181.0,16996.0
18.11.2023 00:00:00,14736.0,19965.0,17407.0,15918.0
25.11.2023 00:00:00,15004.0,20354.0,19331.0,15675.0
02.12.2023 00:00:00,15314.0,21085.0,19469.0,15959.0
09.12.2023 00:00:00,14196.0,20779.0,17555.0,15691.0
16.12.2023 00:00:00,14523.0,21292.0,19203.0,16471.0
23.12.2023 00:00:00,16052.0,21493.0,19635.0,17572.0
30.12.2023 00:00:00,10876.0,14702.0,13526.0,16626.0
07.01.2024 00:00:00,8469.0,15193.0,13020.0,17731.0
14.01.2024 00:00:00,14307.0,19746.0,15576.0,15054.0
21.01.2024 00:00:00,14086.0,20040.0,17322.0,14918.0
28.01.2024 00:00:00,13961.0,19953.0,15264.0,15542.0
04.02.2024 00:00:00,14297.0,19172.0,15098.0,15995.0
11.02.2024 00:00:00,14445.0,19667.0,14988.0,15686.0
18.02.2024 00:00:00,12844.0,19954.0,15797.0,16662.0
25.02.2024 00:00:00,15081.0,19734.0,16094.0,16799.0
03.03.2024 00:00:00,15470.0,19249.0,16991.0,15875.0
10.03.2024 00:00:00,15249.0,18694.0,16610.0,16324.0
17.03.2024 00:00:00,12271.0,19792.0,15250.0,17303.0
24.03.2024 00:00:00,8952.0,18818.0,14180.0,18392.0
31.03.2024 00:00:00,9812.0,19490.0,15499.0,19685.0
07.04.2024 00:00:00,9278.0,21536.0,16430.0,20293.0
14.04.2024 00:00:00,10012.0,21508.0,21117.0,20099.0
21.04.2024 00:00:00,11514.0,21735.0,19981.0,19946.0
28.04.2024 00:00:00,12809.0,20069.0,18458.0,19878.0
05.05.2024 00:00:00,12261.0,19641.0,17579.0,20330.0
12.05.2024 00:00:00,14337.0,19897.0,18256.0,21766.0
19.05.2024 00:00:00,14044.0,20589.0,19127.0,20706.0
26.05.2024 00:00:00,13796.0,21361.0,20620.0,21709.0
02.06.2024 00:00:00,15236.0,21831.0,19441.0,23159.0
09.06.2024 00:00:00,16563.0,22542.0,21162.0,21347.0
16.06.2024 00:00:00,17344.0,22535.0,19760.0,21085.0
23.06.2024 00:00:00,18691.0,21985.0,20916.0,21333.0
30.06.2024 00:00:00,18034.0,23582.0,20675.0,24233.0
07.07.2024 00:00:00,18812.0,25879.0,21351.0,21728.0
14.07.2024 00:00:00,18915.0,25800.0,23990.0,23462.0
21.07.2024 00:00:00,18991.0,29966.0,25635.0,23560.0
28.07.2024 00:00:00,19013.0,30811.0,27362.0,24518.0
04.08.2024 00:00:00,17247.0,28795.0,27900.0,27289.0
11.08.2024 00:00:00,16085.0,30217.0,25969.0,25979.0
18.08.2024 00:00:00,14276.0,29368.0,25518.0,24310.0
25.08.2024 00:00:00,17334.0,29337.0,25034.0,25732.0
01.09.2024 00:00:00,18978.0,29125.0,24116.0,24059.0
08.09.2024 00:00:00,19760.0,28396.0,23565.0,23896.0
15.09.2024 00:00:00,19163.0,26255.0,20772.0,23156.0
22.09.2024 00:00:00,20046.0,25573.0,20968.0,22696.0
29.09.2024 00:00:00,20021.0,24992.0,21028.0,22420.0
06.10.2024 00:00:00,20341.0,24148.0,21985.0,23765.0
13.10.2024 00:00:00,20617.0,26327.0,21300.0,22323.0
20.10.2024 00:00:00,19579.0,25445.0,20401.0,20611.0
27.10.2024 00:00:00,18035.0,24243.0,18649.0,20032.0
03.11.2024 00:00:00,17492.0,21681.0,17890.0,18426.0
10.11.2024 00:00:00,15459.0,22293.0,16996.0,17406.0
17.11.2024 00:00:00,14845.0,19872.0,15918.0,14630.0
24.11.2024 00:00:00,15004.0,19714.0,15675.0,15044.0
01.12.2024 00:00:00,15314.0,20274.0,15959.0,16152.0
08.12.2024 00:00:00,14196.0,19510.0,15691.0,16132.0
15.12.2024 00:00:00,14523.0,20193.0,16471.0,14943.0
22.12.2024 00:00:00,16052.0,20528.0,17572.0,19019.0
29.12.2024 00:00:00,10876.0,16116.0,13728.0,16788.0
